id_loja,cod,varejista,tipo,cep,lat_long,nl,uf
16827,5846005251521148533,RETAILER 6,STORE TYPE 23,60639,"41.92,-87.76",Drogaria Saúde,AC
16828,5846383993166820686,RETAILER 7,STORE TYPE 20,80537,"40.36,-105.18",Farmácia Vida+,CE
16829,5847014828713469631,RETAILER 1,STORE TYPE 24,71295,"32.15,-91.71",Drogaria Brasil,SE
16830,5847299069244896555,RETAILER 1,STORE TYPE 24,42066,"36.73,-88.64",Drogaria Popular,MS
16831,5847332461576502588,RETAILER 1,STORE TYPE 24,77511,"29.38,-95.24",Farmácia do Povo,ES
16832,5848023820176087758,RETAILER 4,STORE TYPE 14,80016,"39.60,-104.71",Drogaria Saúde,AC
16833,5849722847353812081,RETAILER 1,STORE TYPE 24,36860,"32.27,-85.42",Drogaria Saúde,PE
16834,5850326366339692528,RETAILER 4,STORE TYPE 14,29407,"32.80,-80.00",Drogaria Popular,RS
16835,5850559205549586642,RETAILER 1,STORE TYPE 15,50138,"41.30,-93.11",Farmácia Boa Saúde,MT
16836,5850953641069441504,RETAILER 6,STORE TYPE 03,29577,"33.70,-78.90",Farmácia Bem Estar,AP
16837,5851454177908308751,RETAILER 4,STORE TYPE 14,77539,"29.45,-95.03",Farmácia do Povo,MS
16838,5852490177427568414,RETAILER 6,STORE TYPE 16,37825,"36.41,-83.70",Drogaria Mais Saúde,AM
16839,5852500358883863444,RETAILER 1,STORE TYPE 24,29805,"33.65,-81.60",Farmácia Econômica,DF
16840,5852630458613622663,RETAILER 1,STORE TYPE 24,46555,"41.33,-85.68",Drogaria Popular,PA
16841,5852922841924851463,RETAILER 1,STORE TYPE 24,26050,"40.61,-80.61",Farmácia Vida+,MT
16842,5853717619293965331,RETAILER 1,STORE TYPE 24,76088,"32.85,-97.90",Farmácia Econômica,BA
16843,5853930570889655951,RETAILER 1,STORE TYPE 18,60098,"42.33,-88.46",Drogaria Saúde,SP
16844,5854067349534363684,RETAILER 7,STORE TYPE 20,60506,"41.77,-88.36",Farmácia TopSaúde,ES
16845,5854088059213006882,RETAILER 6,STORE TYPE 23,76522,"31.22,-97.97",Drogaria Popular,AL
16846,5855053636328026755,RETAILER 1,STORE TYPE 24,28164,"35.39,-81.04",Drogaria Saúde,RN
16847,5855821272614183760,RETAILER 1,STORE TYPE 18,14206,"42.88,-78.81",Farmácia TopSaúde,DF
16848,5855963850138571794,RETAILER 1,STORE TYPE 24,73859,"36.13,-99.30",Farmácia Boa Saúde,MG
16849,5856104046864318948,RETAILER 6,STORE TYPE 23,42104,"36.88,-86.45",Farmácia Bem Estar,PI
16850,5856113311507191278,RETAILER 1,STORE TYPE 24,29851,"33.51,-81.81",Farmácia Bem Estar,SC
16851,5856370592553047473,RETAILER 6,STORE TYPE 03,67037,"37.57,-97.22",Drogaria Popular,RO
16852,5856889859589890852,RETAILER 1,STORE TYPE 24,24558,"36.77,-78.95",Farmácia São João,RO
16853,5857052817759066551,RETAILER 1,STORE TYPE 24,31206,"32.79,-83.68",Farmácia Vida+,PB
16854,5857356878129081140,RETAILER 1,STORE TYPE 24,35085,"32.98,-86.74",Drogaria Esperança,RN
16855,5857612210907755613,RETAILER 1,STORE TYPE 18,26554,"39.47,-80.11",Drogaria Saúde,ES
16856,5858782775727377768,RETAILER 1,STORE TYPE 18,23970,"36.75,-78.19",Drogaria Viva,AC
16857,5858988164580959265,RETAILER 7,STORE TYPE 20,88240,"32.70,-103.49",Farmácia Confiança,MG
16858,5859269378413399418,RETAILER 1,STORE TYPE 15,28052,"35.21,-81.23",Farmácia São João,AP
16859,5859827523979601716,RETAILER 4,STORE TYPE 14,84095,"40.56,-111.98",Farmácia Bem Estar,MG
16860,5860490958016490609,RETAILER 1,STORE TYPE 24,33982,"26.91,-81.77",Drogaria Moderna,SC
16861,5861310259338800382,RETAILER 1,STORE TYPE 24,27970,"35.84,-76.65",Farmácia Vida+,RS
16862,5861816526625259770,RETAILER 7,STORE TYPE 20,68521,"40.87,-96.71",Drogaria Saúde,AP
16863,5862047555170504178,RETAILER 1,STORE TYPE 24,38464,"35.29,-87.43",Farmácia Confiança,TO
16864,5862216913671192507,RETAILER 1,STORE TYPE 24,3222,"43.64,-71.80",Drogaria Saúde,PE
16865,5863774742846137691,RETAILER 1,STORE TYPE 24,35464,"32.81,-88.15",Farmácia Econômica,PE
16866,5863799845361142373,RETAILER 6,STORE TYPE 23,40214,"38.15,-85.78",Drogaria Moderna,PB
16867,5863953920688893724,RETAILER 1,STORE TYPE 18,35816,"34.74,-86.63",Drogaria Popular,DF
16868,5864007305390400115,RETAILER 1,STORE TYPE 24,37097,"35.78,-87.82",Farmácia Vida+,RN
16869,5864372890340403491,RETAILER 6,STORE TYPE 23,24614,"37.30,-82.07",Farmácia Boa Saúde,GO
16870,5864860766649829065,RETAILER 1,STORE TYPE 24,92308,"34.42,-117.16",Farmácia do Povo,RR
16871,5865239427885782147,RETAILER 1,STORE TYPE 24,70785,"30.56,-90.82",Drogaria Popular,CE
16872,5865598459816494912,RETAILER 1,STORE TYPE 18,78230,"29.55,-98.56",Drogaria Saúde,RO
16873,5865859754181571415,RETAILER 6,STORE TYPE 23,35811,"34.80,-86.51",Farmácia São João,AC
16874,5866029073172209649,RETAILER 1,STORE TYPE 29,19123,"39.96,-75.15",Drogaria Central,MT
16875,5866274442078160493,RETAILER 4,STORE TYPE 14,74112,"36.15,-95.90",Farmácia Econômica,PI
16876,5866279506292437832,RETAILER 1,STORE TYPE 24,16823,"40.94,-77.77",Farmácia Econômica,MA
16877,5866952716303729646,RETAILER 1,STORE TYPE 15,72632,"36.37,-93.74",Farmácia Econômica,PE
16878,5867144877079467671,RETAILER 1,STORE TYPE 24,35660,"34.76,-87.70",Farmácia Vida+,AM
16879,5867165154126478322,RETAILER 7,STORE TYPE 20,84720,"37.59,-113.19",Drogaria Viva,PE
16880,5867599850097865080,RETAILER 6,STORE TYPE 23,29505,"34.13,-79.69",Drogaria Mais Saúde,PA
16881,5868059377597169261,RETAILER 7,STORE TYPE 20,76240,"33.66,-97.18",Farmácia Econômica,PE
16882,5868928351814744069,RETAILER 1,STORE TYPE 24,70462,"30.38,-90.58",Drogaria Viva,PE
16883,5869305953978383274,RETAILER 1,STORE TYPE 24,39565,"30.59,-88.74",Drogaria Brasil,RN
16884,5869949670021156686,RETAILER 7,STORE TYPE 20,48066,"42.51,-82.94",Drogaria Mais Saúde,BA
16885,5870031592582689786,RETAILER 1,STORE TYPE 24,31302,"32.12,-81.34",Farmácia Confiança,GO
16886,5870129783018650491,RETAILER 1,STORE TYPE 24,72719,"36.37,-94.30",Drogaria Saúde,MS
16887,5870393327586455162,RETAILER 4,STORE TYPE 14,92683,"33.75,-117.99",Drogaria Moderna,ES
16888,5870888686612452891,RETAILER 1,STORE TYPE 24,46048,"39.96,-85.80",Drogaria Central,PA
16889,5871122086404748047,RETAILER 1,STORE TYPE 24,35055,"34.15,-86.76",Drogaria Esperança,GO
16890,5871310010731726246,RETAILER 1,STORE TYPE 24,63077,"38.33,-90.98",Drogaria Popular,MT
16891,5871339506894417094,RETAILER 4,STORE TYPE 14,77304,"30.33,-95.52",Farmácia do Povo,TO
16892,5871936838864197607,RETAILER 6,STORE TYPE 03,73072,"35.21,-97.50",Farmácia Boa Saúde,RN
16893,5872155546144720996,RETAILER 1,STORE TYPE 24,38654,"34.93,-89.82",Drogaria Popular,MT
16894,5872658766585496580,RETAILER 1,STORE TYPE 18,31707,"31.59,-84.21",Farmácia Bem Estar,DF
16895,5873080918988212549,RETAILER 1,STORE TYPE 24,63028,"38.14,-90.39",Drogaria Central,AC
16896,5873110993144780051,RETAILER 7,STORE TYPE 20,34957,"27.28,-80.24",Farmácia TopSaúde,ES
16897,5873370759118880609,RETAILER 6,STORE TYPE 23,34224,"26.92,-82.30",Farmácia Confiança,PI
16898,5873518090261761080,RETAILER 1,STORE TYPE 18,36109,"32.39,-86.24",Drogaria Saúde,RO
16899,5873674403101615904,RETAILER 1,STORE TYPE 15,25844,"37.80,-81.38",Farmácia Vida+,AL
16900,5873949656484551076,RETAILER 4,STORE TYPE 14,37934,"35.87,-84.18",Farmácia Vida+,DF
16901,5874144866257380651,RETAILER 6,STORE TYPE 23,61761,"40.53,-88.96",Farmácia Confiança,MA
16902,5874284928061041728,RETAILER 1,STORE TYPE 18,63069,"38.49,-90.73",Drogaria Central,PE
16903,5874548027055272055,RETAILER 1,STORE TYPE 18,62035,"38.96,-90.24",Drogaria Viva,RO
16904,5875507429463300335,RETAILER 4,STORE TYPE 14,60585,"41.66,-88.23",Farmácia do Povo,PB
16905,5875945220643714936,RETAILER 1,STORE TYPE 24,44026,"41.53,-81.32",Farmácia São João,PE
16906,5876103022426672020,RETAILER 1,STORE TYPE 24,95614,"38.89,-120.98",Drogaria Moderna,RR
16907,5876331089633114710,RETAILER 1,STORE TYPE 18,8028,"39.70,-75.12",Farmácia Confiança,RJ
16908,5878020229701596214,RETAILER 1,STORE TYPE 15,75065,"33.11,-97.01",Drogaria Central,PA
16909,5878240936572408999,RETAILER 1,STORE TYPE 24,60146,"42.10,-88.87",Drogaria Saúde,RR
16910,5878521642483336214,RETAILER 6,STORE TYPE 16,95642,"38.34,-120.76",Farmácia Bem Estar,RO
16911,5878599231713702892,RETAILER 1,STORE TYPE 24,42784,"37.45,-85.93",Drogaria Brasil,PB
16912,5878862798299431318,RETAILER 1,STORE TYPE 24,25978,"37.62,-80.95",Farmácia Confiança,PI
16913,5878992089406324827,RETAILER 1,STORE TYPE 24,30096,"33.97,-84.15",Farmácia Econômica,AL
16914,5879115155955206577,RETAILER 1,STORE TYPE 18,72101,"35.25,-91.16",Farmácia Confiança,SE
16915,5879320214304404280,RETAILER 1,STORE TYPE 24,85705,"32.27,-110.99",Drogaria Central,AL
16916,5879341741079882789,RETAILER 1,STORE TYPE 15,75060,"32.80,-96.95",Drogaria Popular,PI
16917,5879559715587366453,RETAILER 7,STORE TYPE 20,32958,"27.79,-80.49",Farmácia do Povo,RR
16918,5879572216423119826,RETAILER 6,STORE TYPE 23,780,"18.10,-66.57",Drogaria Viva,BA
16919,5879581513299254333,RETAILER 1,STORE TYPE 24,4952,"44.41,-69.15",Farmácia Confiança,RJ
16920,5879968866623469701,RETAILER 6,STORE TYPE 23,50677,"42.77,-92.43",Drogaria Popular,PA
16921,5880043752374837090,RETAILER 1,STORE TYPE 24,46360,"41.69,-86.87",Farmácia Confiança,BA
16922,5880185820012744554,RETAILER 6,STORE TYPE 23,85546,"32.63,-109.43",Drogaria Central,SE
16923,5880324328019068598,RETAILER 1,STORE TYPE 15,75840,"31.78,-96.09",Drogaria Central,MS
16924,5880450565364327030,RETAILER 6,STORE TYPE 16,43015,"40.30,-83.06",Farmácia Vida+,BA
16925,5880555861398295025,RETAILER 4,STORE TYPE 14,93612,"36.81,-119.71",Drogaria Viva,RO
16926,5880594805551546965,RETAILER 6,STORE TYPE 23,85286,"33.27,-111.83",Drogaria Esperança,SE
16927,5881576835345882944,RETAILER 6,STORE TYPE 23,60714,"42.03,-87.81",Drogaria Popular,MG
16928,5881672138498040718,RETAILER 6,STORE TYPE 23,66617,"39.13,-95.62",Drogaria Viva,PB
16929,5881674004908142921,RETAILER 6,STORE TYPE 23,37814,"36.23,-83.34",Drogaria Popular,RN
16930,5881709952758207509,RETAILER 6,STORE TYPE 23,75063,"32.92,-96.98",Farmácia São João,PA
16931,5882097815309383220,RETAILER 1,STORE TYPE 24,76665,"31.92,-97.71",Drogaria Popular,DF
16932,5883640054489397915,RETAILER 4,STORE TYPE 14,27103,"36.06,-80.32",Drogaria Saúde,AP
16933,5884307208419146560,RETAILER 6,STORE TYPE 23,1085,"42.15,-72.77",Drogaria Mais Saúde,PE
16934,5884483790923972656,RETAILER 4,STORE TYPE 14,85202,"33.38,-111.88",Drogaria Mais Saúde,RR
16935,5884609182484267701,RETAILER 1,STORE TYPE 24,30014,"33.58,-83.82",Farmácia Bem Estar,AL
16936,5885106001831429913,RETAILER 1,STORE TYPE 24,30461,"32.51,-81.72",Farmácia TopSaúde,SE
16937,5885210534301030086,RETAILER 1,STORE TYPE 24,65032,"38.35,-92.38",Farmácia Boa Saúde,PB
16938,5885251758158981162,RETAILER 6,STORE TYPE 03,30044,"33.92,-84.06",Drogaria Viva,CE
16939,5885787312949150461,RETAILER 4,STORE TYPE 14,96732,"20.88,-156.46",Farmácia Bem Estar,MS
16940,5886350542893182468,RETAILER 6,STORE TYPE 23,80601,"39.96,-104.81",Drogaria Popular,SC
16941,5886476310793696819,RETAILER 7,STORE TYPE 20,34769,"28.24,-81.29",Farmácia do Povo,RR
16942,5886565728694441419,RETAILER 6,STORE TYPE 03,68117,"41.21,-96.00",Farmácia Bem Estar,MS
16943,5886689189844148316,RETAILER 1,STORE TYPE 24,79084,"36.28,-102.00",Farmácia Confiança,SC
16944,5886835571246289418,RETAILER 1,STORE TYPE 18,45814,"40.90,-83.63",Farmácia do Povo,PR
16945,5887308613046515713,RETAILER 4,STORE TYPE 14,77802,"30.66,-96.32",Farmácia TopSaúde,PR
16946,5887550950661836188,RETAILER 1,STORE TYPE 24,51106,"42.46,-96.31",Drogaria Mais Saúde,RR
16947,5887575821805631810,RETAILER 4,STORE TYPE 14,2865,"41.92,-71.45",Drogaria Popular,GO
16948,5888163675420076559,RETAILER 4,STORE TYPE 14,93306,"35.47,-118.78",Farmácia Boa Saúde,MT
16949,5889736163349489131,RETAILER 1,STORE TYPE 18,26104,"39.28,-81.48",Drogaria Saúde,AL
16950,5889967639358816820,RETAILER 1,STORE TYPE 24,85543,"32.98,-109.99",Farmácia TopSaúde,AP
16951,5890485089800112236,RETAILER 1,STORE TYPE 24,61473,"40.71,-90.64",Farmácia Bem Estar,AL
16952,5890618336183569188,RETAILER 1,STORE TYPE 24,46902,"40.44,-86.09",Farmácia do Povo,PB
16953,5891484824457281451,RETAILER 1,STORE TYPE 24,35083,"34.20,-86.60",Farmácia do Povo,RR
16954,5891809983638313064,RETAILER 6,STORE TYPE 03,33411,"26.72,-80.19",Drogaria Viva,DF
16955,5892001074470474718,RETAILER 1,STORE TYPE 24,30680,"34.00,-83.70",Drogaria Central,PR
16956,5893122871399343802,RETAILER 1,STORE TYPE 24,67110,"37.47,-97.23",Farmácia Boa Saúde,MT
16957,5893342447990493221,RETAILER 1,STORE TYPE 24,62326,"40.42,-90.81",Farmácia TopSaúde,RN
16958,5893671488361969212,RETAILER 7,STORE TYPE 20,802,"18.34,-64.92",Farmácia São João,RR
16959,5893699116333514047,RETAILER 6,STORE TYPE 23,76903,"31.48,-100.44",Farmácia do Povo,MA
16960,5893829493119020124,RETAILER 1,STORE TYPE 24,15370,"39.88,-80.17",Farmácia TopSaúde,BA
16961,5893956789089268167,RETAILER 1,STORE TYPE 18,7105,"40.72,-74.14",Drogaria Moderna,MG
16962,5894305243645871373,RETAILER 1,STORE TYPE 15,36507,"30.86,-87.74",Farmácia do Povo,MS
16963,5894316602325138278,RETAILER 4,STORE TYPE 14,89014,"36.06,-115.06",Farmácia do Povo,TO
16964,5894680856407254842,RETAILER 4,STORE TYPE 14,12205,"42.72,-73.83",Farmácia Bem Estar,BA
16965,5894748506481995190,RETAILER 1,STORE TYPE 18,70508,"30.16,-92.03",Drogaria Saúde,PA
16966,5895168917120092085,RETAILER 4,STORE TYPE 14,78258,"29.63,-98.50",Drogaria Viva,AL
16967,5895510528077665465,RETAILER 7,STORE TYPE 20,80123,"39.62,-105.07",Drogaria Moderna,PE
16968,5896136677938699128,RETAILER 4,STORE TYPE 14,33837,"28.19,-81.59",Drogaria Brasil,RN
16969,5896536506115138800,RETAILER 1,STORE TYPE 18,40004,"37.80,-85.47",Farmácia Boa Saúde,MG
16970,5896747571751981712,RETAILER 4,STORE TYPE 14,45424,"39.84,-84.11",Farmácia São João,SP
16971,5897001805904226235,RETAILER 1,STORE TYPE 24,28086,"35.24,-81.38",Drogaria Brasil,PE
16972,5897074733970987974,RETAILER 6,STORE TYPE 23,92801,"33.84,-117.95",Farmácia Boa Saúde,RR
16973,5897273347094054920,RETAILER 1,STORE TYPE 18,67211,"37.67,-97.32",Drogaria Esperança,AL
16974,5897426296777117084,RETAILER 6,STORE TYPE 23,30655,"33.78,-83.70",Farmácia do Povo,PE
16975,5898061357894275530,RETAILER 1,STORE TYPE 18,48134,"42.11,-83.30",Farmácia São João,PB
16976,5898151240013033936,RETAILER 6,STORE TYPE 23,18431,"41.62,-75.26",Drogaria Esperança,SP
16977,5898415437401556490,RETAILER 1,STORE TYPE 24,54768,"44.96,-90.93",Drogaria Popular,CE
16978,5899472494866690979,RETAILER 1,STORE TYPE 24,2911,"41.85,-71.47",Drogaria Esperança,GO
16979,5899996656066987309,RETAILER 1,STORE TYPE 18,92583,"33.80,-116.93",Drogaria Viva,ES
16980,5900735419481527462,RETAILER 4,STORE TYPE 14,11725,"40.84,-73.28",Drogaria Mais Saúde,PB
16981,5900892774775235209,RETAILER 7,STORE TYPE 20,98374,"47.13,-122.26",Farmácia São João,ES
16982,5901066198931775499,RETAILER 1,STORE TYPE 18,44511,"41.07,-80.70",Farmácia do Povo,ES
16983,5901130914727017186,RETAILER 1,STORE TYPE 18,21701,"39.44,-77.33",Drogaria Viva,PE
16984,5901290605583993432,RETAILER 1,STORE TYPE 24,43615,"41.65,-83.67",Drogaria Moderna,MT
16985,5901371500468122271,RETAILER 6,STORE TYPE 03,65807,"37.17,-93.32",Farmácia Confiança,ES
16986,5901412306379029323,RETAILER 4,STORE TYPE 14,37660,"36.53,-82.57",Farmácia TopSaúde,PB
16987,5901853566730694441,RETAILER 7,STORE TYPE 20,29650,"34.90,-82.26",Farmácia do Povo,AL
16988,5902016999937919967,RETAILER 1,STORE TYPE 24,72370,"35.75,-90.08",Drogaria Mais Saúde,RS
16989,5902274662383639345,RETAILER 1,STORE TYPE 18,52803,"41.54,-90.56",Drogaria Moderna,SP
16990,5902515972476039121,RETAILER 6,STORE TYPE 23,43420,"41.36,-83.11",Farmácia Vida+,RO
16991,5902647237373225782,RETAILER 1,STORE TYPE 24,72802,"35.32,-93.08",Drogaria Central,TO
16992,5903061512295156649,RETAILER 1,STORE TYPE 24,21861,"38.54,-75.73",Drogaria Viva,PB
16993,5903201780863091889,RETAILER 7,STORE TYPE 20,91803,"34.07,-118.15",Farmácia TopSaúde,RS
16994,5903875700747380064,RETAILER 6,STORE TYPE 23,93436,"34.60,-120.35",Drogaria Saúde,RN
16995,5904131035816915590,RETAILER 1,STORE TYPE 24,71937,"34.40,-94.39",Drogaria Mais Saúde,RO
16996,5904363427345444414,RETAILER 7,STORE TYPE 20,11205,"40.69,-73.97",Drogaria Popular,RS
16997,5904915271693323892,RETAILER 1,STORE TYPE 24,37748,"35.95,-84.52",Farmácia do Povo,TO
16998,5905638078368147048,RETAILER 1,STORE TYPE 24,33990,"26.63,-81.94",Drogaria Saúde,GO
16999,5906099061790362395,RETAILER 1,STORE TYPE 24,78112,"29.19,-98.39",Drogaria Popular,MS
17000,5906363186692669580,RETAILER 1,STORE TYPE 18,58421,"47.44,-99.08",Farmácia TopSaúde,AM
17001,5906655165568142329,RETAILER 1,STORE TYPE 24,48074,"42.95,-82.56",Drogaria Popular,SP
17002,5906703679988817262,RETAILER 1,STORE TYPE 24,56554,"46.89,-96.12",Drogaria Viva,CE
17003,5906900505626320481,RETAILER 1,STORE TYPE 18,36561,"30.29,-87.57",Drogaria Moderna,GO
17004,5908794931284892719,RETAILER 1,STORE TYPE 24,39564,"30.40,-88.77",Drogaria Central,SP
17005,5909116790795448420,RETAILER 6,STORE TYPE 23,37040,"36.52,-87.33",Drogaria Mais Saúde,RO
17006,5909195542340321132,RETAILER 4,STORE TYPE 14,31419,"32.00,-81.23",Farmácia Confiança,TO
17007,5909269440392489657,RETAILER 6,STORE TYPE 03,36116,"32.27,-86.20",Farmácia Confiança,CE
17008,5909407443779863232,RETAILER 6,STORE TYPE 23,71463,"30.81,-92.61",Drogaria Saúde,RO
17009,5909700165499353406,RETAILER 4,STORE TYPE 14,91752,"34.00,-117.53",Farmácia Boa Saúde,PR
17010,5910698795844430806,RETAILER 6,STORE TYPE 23,93307,"35.25,-118.94",Farmácia TopSaúde,AP
17011,5910832227809014024,RETAILER 1,STORE TYPE 18,78832,"29.40,-100.44",Drogaria Viva,MG
17012,5910832227809014024,RETAILER 1,STORE TYPE 24,78832,"29.40,-100.44",Farmácia Confiança,PE
17013,5911262257984391964,RETAILER 4,STORE TYPE 14,53217,"43.16,-87.91",Farmácia Boa Saúde,MT
17014,5911293608231286306,RETAILER 1,STORE TYPE 24,39702,"33.44,-88.34",Drogaria Moderna,RR
17015,5911787104677493775,RETAILER 1,STORE TYPE 24,27939,"36.24,-75.84",Farmácia Vida+,MA
17016,5911905813650255565,RETAILER 1,STORE TYPE 24,28312,"34.95,-78.74",Drogaria Saúde,GO
17017,5911945088545837248,RETAILER 1,STORE TYPE 18,30545,"34.76,-83.76",Farmácia TopSaúde,AM
17018,5912413212465758352,RETAILER 7,STORE TYPE 20,89117,"36.14,-115.28",Drogaria Viva,PE
17019,5912602297174328824,RETAILER 1,STORE TYPE 24,29696,"34.77,-83.00",Drogaria Popular,AC
17020,5913070147819100055,RETAILER 1,STORE TYPE 24,28697,"36.13,-81.17",Drogaria Viva,RN
17021,5913581997802168062,RETAILER 6,STORE TYPE 23,61611,"40.71,-89.54",Farmácia do Povo,RR
17022,5914009502508939202,RETAILER 6,STORE TYPE 23,31322,"32.11,-81.26",Farmácia do Povo,RR
17023,5914428326731157452,RETAILER 1,STORE TYPE 24,30058,"33.74,-84.11",Drogaria Esperança,RR
17024,5915672319517121498,RETAILER 1,STORE TYPE 15,77612,"30.40,-93.92",Drogaria Brasil,SP
17025,5915696879999133670,RETAILER 1,STORE TYPE 18,32217,"30.23,-81.62",Farmácia Boa Saúde,RR
17026,5916066469416526562,RETAILER 6,STORE TYPE 23,91350,"34.43,-118.50",Drogaria Esperança,MA
17027,5916786188285206343,RETAILER 1,STORE TYPE 18,8648,"40.28,-74.72",Farmácia TopSaúde,RR
17028,5917679913373986515,RETAILER 1,STORE TYPE 24,49445,"43.29,-86.29",Farmácia TopSaúde,SE
17029,5918433081776508368,RETAILER 1,STORE TYPE 24,18080,"40.74,-75.64",Farmácia TopSaúde,TO
17030,5918666398544433257,RETAILER 1,STORE TYPE 15,26062,"40.42,-80.56",Farmácia Boa Saúde,SE
17031,5918736979146845247,RETAILER 6,STORE TYPE 23,37209,"36.09,-86.94",Drogaria Brasil,RJ
17032,5918831860214601081,RETAILER 1,STORE TYPE 24,32725,"28.89,-81.25",Farmácia Boa Saúde,MT
17033,5919013740989478153,RETAILER 7,STORE TYPE 20,55077,"44.82,-93.07",Farmácia Boa Saúde,SC
17034,5919024052649093466,RETAILER 6,STORE TYPE 16,94565,"38.01,-121.91",Farmácia do Povo,MT
17035,5919180081531939372,RETAILER 1,STORE TYPE 24,30701,"34.49,-84.96",Drogaria Moderna,SC
17036,5919652768698544211,RETAILER 1,STORE TYPE 24,68466,"40.07,-96.64",Farmácia São João,AL
17037,5919829720326775934,RETAILER 6,STORE TYPE 23,79912,"31.85,-106.53",Drogaria Mais Saúde,AM
17038,5919892388978429541,RETAILER 1,STORE TYPE 24,27957,"36.07,-76.76",Farmácia Vida+,SP
17039,5920205362178121473,RETAILER 6,STORE TYPE 23,29209,"33.93,-80.95",Farmácia do Povo,MT
17040,5920778024871951400,RETAILER 7,STORE TYPE 20,95603,"38.92,-121.08",Farmácia São João,TO
17041,5921061748439524529,RETAILER 1,STORE TYPE 24,34705,"28.70,-81.72",Farmácia Vida+,RJ
17042,5921294300437082859,RETAILER 6,STORE TYPE 23,16933,"41.82,-77.06",Farmácia São João,GO
17043,5921816766838095525,RETAILER 6,STORE TYPE 23,36567,"30.62,-87.56",Farmácia do Povo,BA
17044,5922059502145965092,RETAILER 6,STORE TYPE 23,77515,"29.17,-95.45",Farmácia Econômica,PR
17045,5922098509464933285,RETAILER 1,STORE TYPE 18,93305,"35.39,-118.99",Farmácia Econômica,RR
17046,5922630641243203417,RETAILER 6,STORE TYPE 23,28056,"35.22,-81.13",Farmácia TopSaúde,AL
17047,5922920282078022295,RETAILER 4,STORE TYPE 14,55350,"44.90,-94.39",Drogaria Mais Saúde,BA
17048,5923237549656773690,RETAILER 6,STORE TYPE 23,34677,"28.04,-82.67",Drogaria Viva,PB
17049,5923304949843696371,RETAILER 1,STORE TYPE 24,85123,"32.72,-111.70",Drogaria Brasil,AC
17050,5923437816671962738,RETAILER 6,STORE TYPE 23,30153,"33.96,-85.05",Drogaria Brasil,ES
17051,5923919661258740695,RETAILER 1,STORE TYPE 24,29550,"34.40,-80.08",Drogaria Saúde,BA
17052,5924361236635654592,RETAILER 1,STORE TYPE 24,65705,"37.04,-93.67",Farmácia Vida+,SP
17053,5925596997925772213,RETAILER 1,STORE TYPE 24,63361,"38.97,-91.55",Drogaria Viva,BA
17054,5925915531683171281,RETAILER 4,STORE TYPE 14,60174,"41.93,-88.30",Farmácia do Povo,BA
17055,5925974322157537329,RETAILER 1,STORE TYPE 24,76550,"31.10,-98.26",Farmácia do Povo,AL
